UserID,Age,Genedr,Education,Caste,Profession,Religion,residence,Height_cm,Extras,PreferenceID
U9400,36,Male,MBA,Kayastha,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9400
U9401,32,Male,BA,Kayastha,20LPA,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9401
U9402,30,Male,MSC B.Ed,Kayastha,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9402
U9403,18,Male,B.Tech,Kayastha,Pharma Co B'loe,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9403
U9404,24,Female,MBA,Kayastha,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9404
U9405,34,Male,MA B.Ed,Baisya,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9405
U9406,34,Male,MSC B.Ed,General,12LPA,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9406
U9407,20,Female,B.Tech,Baisya,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9407
U9408,32,Male,BA B.Ed,SC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9408
U9409,28,Male,B.Tech MBA,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9409
U9410,32,Male,BA,General,Business,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9410
U9411,23,Female,B.Tech,General,Researcg-Scholar-germany,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9411
U9412,23,Female,MBA,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9412
U9413,19,Female,MBA,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9413
U9414,31,Female,MSC B.Ed,SC,Business,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9414
U9415,18,Female,BA,Chatterjee,Business,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9415
U9416,36,Male,LLB,OBC,Advocate,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9416
U9417,37,Female,MSC B.Ed,Baisya,Advocate,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9417
U9418,38,Female,MSC B.Ed,Swarnakar,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9418
U9419,25,Male,BA,Baisya,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9419
U9420,23,Female,MA,Kayastha,Bank,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9420
U9421,23,Female,PhD,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9421
U9422,22,Female,PhD,Brahmin,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9422
U9423,28,Male,MSC B.Ed,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9423
U9424,22,Male,MA B.Ed,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9424
U9425,22,Female,MBA,Baisya,MNC-IT,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9425
U9426,37,Male,MSC B.Ed,SC,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9426
U9427,32,Female,MSC B.Ed,Brahmin,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9427
U9428,38,Female,B.Tech,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9428
U9429,29,Female,MA,OBC,College lecturer,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9429
U9430,39,Male,MA,General,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9430
U9431,19,Male,MBA,General,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9431
U9432,25,Male,MA,Kayastha,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9432
U9433,24,Female,MSC B.Ed,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9433
U9434,27,Male,MSC B.Ed,Swarnakar,IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9434
U9435,23,Female,MBA,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9435
U9436,19,Male,MA,Swarnakar,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9436
U9437,35,Female,BA,General,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9437
U9438,32,Male,B.Tech MBA,Baisya,IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9438
U9439,24,Female,BA,Brahmin,College lecturer,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9439
U9440,31,Female,B.Tech MBA,Swarnakar,20LPA,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9440
U9441,37,Male,LLB,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9441
U9442,35,Female,MBA,OBC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9442
U9443,34,Male,BSc,Sadgop,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9443
U9444,29,Male,MSC B.Ed,Tambuli,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9444
U9445,28,Male,MA B.Ed,Brahmin,MNC-IT,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9445
U9446,35,Female,B.Tech,General,Business,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9446
U9447,31,Male,MA B.Ed,Sunni,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9447
U9448,36,Male,BA,OBC,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9448
U9449,31,Male,MA,OBC,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9449
U9450,20,Female,B.Tech,Brahmin,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9450
U9451,32,Female,MA B.Ed,Swarnakar,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9451
U9452,19,Male,MSC B.Ed,Brahmin,15LPA,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9452
U9453,36,Female,MBA,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9453
U9454,30,Male,MA,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9454
U9455,22,Male,B.Tech,OBC,Business,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9455
U9456,39,Male,B.Tech,Baisya,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9456
U9457,20,Female,MA,Sunni,Bank,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9457
U9458,19,Female,MSC B.Ed,OBC,Bank,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9458
U9459,26,Female,MA,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9459
U9460,27,Male,BA,Kayastha,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9460
U9461,38,Male,MA B.Ed,General,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9461
U9462,37,Male,MA,Sunni,Business,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9462
U9463,21,Male,LLB,Roy,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9463
U9464,23,Male,MSC B.Ed,Kayastha,Business,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9464
U9465,37,Female,B.Tech,Kayastha,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9465
U9466,21,Female,BA,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9466
U9467,31,Male,BA,Brahmin,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9467
U9468,22,Male,BA,Kayastha,Business,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9468
U9469,26,Male,BA,Swarnakar,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9469
U9470,34,Female,MA B.Ed,SC,20LPA,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9470
U9471,30,Male,LLB,OBC,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9471
U9472,25,Female,MBA,Kayastha,College lecturer,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9472
U9473,20,Female,LLM,Brahmin,Advocate,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9473
U9474,30,Female,MA,General,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9474
U9475,25,Male,B.Tech,SC,IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9475
U9476,25,Male,LLM,Kumbhakar,Pharma Co B'loe,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9476
U9477,18,Male,B.Tech,Kayastha,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9477
U9478,37,Male,MA,Kayastha,Advocate,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9478
U9479,33,Female,MA B.Ed,SC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9479
U9480,18,Male,MA,Swarnakar,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9480
U9481,34,Male,MSC B.Ed,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9481
U9482,32,Male,MA,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9482
U9483,20,Female,BA,Baisya,12LPA,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9483
U9484,22,Male,BSc,Kayastha,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9484
U9485,25,Female,B.Tech MBA,Brahmin,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9485
U9486,35,Female,MBA,Kayastha,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9486
U9487,18,Male,MA B.Ed,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9487
U9488,25,Female,MA,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9488
U9489,34,Female,Bcom,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9489
U9490,29,Male,B.Tech,Banik,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9490
U9491,25,Female,PhD,Brahmin,Bank,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9491
U9492,38,Female,MBA,Chatterjee,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9492
U9493,31,Male,LLM,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9493
U9494,30,Female,MBA,Kayastha,Researcg-Scholar-germany,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9494
U9495,38,Male,MA,OBC,Advocate,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9495
U9496,27,Female,MSC B.Ed,OBC,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9496
U9497,19,Male,B.Tech,Tambuli,Advocate,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9497
U9498,29,Male,MA B.Ed,Baisya,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9498
U9499,34,Female,Bcom,General,20LPA,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9499
U9500,23,Female,BA,Brahmin,Business,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9500
U9501,29,Female,B.Tech,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9501
U9502,33,Male,MBA,Brahmin,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9502
U9503,23,Female,BA,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9503
U9504,38,Male,MBA,SC,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9504
U9505,18,Female,B.Tech,OBC,Law Firm,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9505
U9506,25,Male,Bcom,SC,MNC-IT,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9506
U9507,26,Female,MA,OBC,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9507
U9508,29,Male,MA B.Ed,Brahmin,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9508
U9509,26,Female,MA B.Ed,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9509
U9510,18,Male,MBA,SC,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9510
U9511,25,Male,BA B.Ed,Brahmin,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9511
U9512,30,Male,MA,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9512
U9513,23,Female,LLB,Brahmin,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9513
U9514,23,Female,LLB,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9514
U9515,28,Male,BA,Kayastha,Hospital Nurse,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9515
U9516,39,Female,MSC B.Ed,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9516
U9517,38,Female,MA,Swarnakar,Business,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9517
U9518,32,Female,B.Tech MBA,Brahmin,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9518
U9519,33,Female,MBA,Kayastha,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9519
U9520,38,Female,MSC B.Ed,Biswas,15LPA,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9520
U9521,19,Male,MA,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9521
U9522,27,Male,BA,Brahmin,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9522
U9523,21,Female,MA,OBC,Business,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9523
U9524,35,Female,BA,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9524
U9525,39,Female,MA,Kayastha,College lecturer,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9525
U9526,31,Female,BA,Brahmin,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9526
U9527,34,Male,B.Tech MBA,Brahmin,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9527
U9528,19,Male,BA,Biswas,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9528
U9529,22,Male,B.Tech MBA,Baisya,IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9529
U9530,24,Female,LLM,Brahmin,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9530
U9531,24,Female,LLB,Kayastha,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9531
U9532,34,Male,BA,General,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9532
U9533,21,Male,MSC B.Ed,Sunni,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9533
U9534,23,Female,B.Tech MBA,Kayastha,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9534
U9535,29,Female,PhD,SC,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9535
U9536,36,Male,MA,Namasudra,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9536
U9537,25,Male,MA,SC,Business,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9537
U9538,18,Male,BSc,General,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9538
U9539,20,Female,B.Tech MBA,Baisya,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9539
U9540,20,Female,BA,OBC,Bank,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9540
U9541,37,Female,BA,OBC,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9541
U9542,36,Female,B.Tech,Kayastha,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9542
U9543,24,Male,MBA,Barujibi,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9543
U9544,29,Male,MBA,SC,15LPA,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9544
U9545,21,Male,LLB,Kayastha,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9545
U9546,18,Female,MBA,Brahmin,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9546
U9547,31,Female,B.Tech,Sunni,20LPA,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9547
U9548,36,Male,LLB,Roy,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9548
U9549,31,Male,MA,Bhattacharya,Advocate,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9549
U9550,21,Male,MA B.Ed,Baisya,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9550
U9551,26,Male,BA,SC,Advocate,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9551
U9552,38,Male,BSc,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9552
U9553,23,Female,PhD,Kayastha,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9553
U9554,21,Male,BA,Swarnakar,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9554
U9555,31,Male,MA,Brahmin,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9555
U9556,39,Male,MA,Kayastha,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9556
U9557,34,Male,MA,Brahmin,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9557
U9558,19,Male,PhD,General,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9558
U9559,32,Male,MA,Kayastha,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9559
U9560,19,Male,MBA,SC,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9560
U9561,33,Female,B.Tech,Brahmin,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9561
U9562,22,Female,BA,OBC,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9562
U9563,28,Female,MBA,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9563
U9564,28,Male,B.Tech MBA,Kayastha,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9564
U9565,29,Female,MA B.Ed,Baisya,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P9565
U9566,19,Male,MA B.Ed,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9566
U9567,29,Male,MBA,OBC,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9567
U9568,22,Male,LLB,Baisya,IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9568
U9569,39,Male,MSC B.Ed,Brahmin,College lecturer,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9569
U9570,19,Male,BA,Kayastha,Advocate,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9570
U9571,30,Male,MA,General,Bank,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9571
U9572,18,Male,BA,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9572
U9573,21,Female,B.Tech,Brahmin,IT,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9573
U9574,37,Female,BA B.Ed,General,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9574
U9575,38,Male,MSC B.Ed,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9575
U9576,29,Female,B.Tech,Tili,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9576
U9577,22,Female,BA,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9577
U9578,26,Female,BA,Sunni,IT,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9578
U9579,33,Male,MBA,Kayastha,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9579
U9580,24,Male,BSc,General,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9580
U9581,27,Male,MA B.Ed,General,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P9581
U9582,20,Male,MA,Kayastha,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9582
U9583,36,Male,MA,Kayastha,20LPA,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P9583
U9584,20,Female,B.Tech,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P9584
